Interface eth0 has index 2
uplink 15.441000 delivery 33 84
uplink 15.447000 delivery 21 83
uplink 15.474000 delivery 26 84
uplink 15.514000 delivery 46 83
uplink 15.514000 delivery 24 84
uplink 15.528000 delivery 22 83
uplink 15.554000 delivery 44 399
uplink 15.554000 delivery 28 84
uplink 15.594000 delivery 46 83
uplink 15.594000 delivery 34 84
uplink 15.601000 delivery 22 83
uplink 15.635000 delivery 36 84
uplink 15.642000 delivery 23 83
uplink 15.674000 delivery 36 84
uplink 15.681000 delivery 23 83
uplink 15.714000 delivery 36 84
uplink 15.720000 delivery 22 83
downlink 15.740000 limbodelivery 1806 1322
downlink 15.740000 delivery 1797 200
downlink 15.740000 delivery 1796 171
downlink 15.740000 delivery 1796 139
uplink 15.754000 delivery 36 84
uplink 15.762000 delivery 24 83
downlink 15.772000 limbodelivery 1768 1169
downlink 15.772000 delivery 1768 134
downlink 15.772000 delivery 1768 136
uplink 15.794000 delivery 35 84
uplink 15.801000 delivery 22 83
uplink 15.834000 delivery 35 84
uplink 15.840000 delivery 21 83
downlink 15.913000 limbodelivery 1909 1106
downlink 15.913000 delivery 1909 131
downlink 15.913000 delivery 1885 252
downlink 15.913000 delivery 1885 252
downlink 16.051000 limbodelivery 1997 129
downlink 16.051000 delivery 1997 130
downlink 16.051000 delivery 1989 70
downlink 16.051000 delivery 1987 136
downlink 16.051000 delivery 1987 682
downlink 16.051000 delivery 1967 326
uplink 16.101000 delivery 262 84
uplink 16.101000 delivery 243 83
uplink 16.101000 delivery 223 84
uplink 16.101000 delivery 203 83
uplink 16.101000 delivery 180 84
uplink 16.101000 delivery 162 83
uplink 16.101000 delivery 143 84
uplink 16.101000 delivery 123 83
uplink 16.101000 delivery 103 84
uplink 16.101000 delivery 83 83
uplink 16.101000 delivery 75 70
uplink 16.101000 delivery 61 84
uplink 16.101000 delivery 42 83
uplink 16.101000 delivery 23 84
uplink 16.127000 delivery 29 87
uplink 16.141000 delivery 21 83
uplink 16.175000 delivery 36 84
uplink 16.181000 delivery 22 83
uplink 16 4647 / 80752 = 5.8 % 4731 
downlink 16 6485 / 6485 = 100.0 % 23465 
uplink 16.208000 delivery 30 84
uplink 16.220000 delivery 21 83
uplink 16.247000 delivery 28 84
uplink 16.260000 delivery 21 83
uplink 16.289000 delivery 31 84
uplink 16.321000 delivery 43 83
