Interface eth0 has index 2
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1572 82
downlink 9.097000 delivery 1554 82
downlink 9.283000 limbodelivery 1740 82
downlink 9.283000 delivery 1740 82
downlink 9.283000 delivery 1740 82
downlink 9.283000 delivery 1740 82
downlink 9.283000 delivery 1740 82
downlink 9.283000 delivery 1740 82
downlink 9.283000 delivery 1740 82
downlink 9.283000 delivery 1739 82
downlink 9.283000 delivery 1739 82
downlink 9.283000 delivery 1739 82
downlink 9.283000 delivery 1739 82
downlink 9.283000 delivery 1739 82
downlink 9.283000 delivery 1739 82
downlink 9.283000 delivery 1739 82
downlink 9.283000 delivery 1739 82
downlink 9.283000 delivery 1739 82
downlink 9.283000 delivery 1727 60
downlink 9.283000 delivery 1713 82
downlink 9.454000 limbodelivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1884 82
downlink 9.454000 delivery 1870 60
downlink 9.520000 limbodelivery 1928 60
downlink 9.520000 delivery 1868 60
downlink 9.520000 delivery 1853 60
downlink 9.520000 delivery 1832 82
downlink 9.520000 delivery 1832 82
downlink 9.520000 delivery 1832 82
downlink 9.520000 delivery 1832 82
downlink 9.520000 delivery 1832 82
downlink 9.520000 delivery 1832 82
downlink 9.520000 delivery 1832 82
downlink 9.520000 delivery 1832 82
downlink 9.520000 delivery 1832 82
downlink 9.520000 delivery 1832 82
downlink 9.520000 delivery 1832 82
downlink 9.520000 delivery 1832 82
downlink 9.520000 delivery 1832 82
downlink 9.520000 delivery 1832 82
downlink 9.520000 delivery 1832 82
downlink 9.569000 limbodelivery 1881 82
downlink 9.569000 delivery 1881 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.569000 delivery 1853 82
downlink 9.789000 limbodelivery 2073 82
downlink 9.789000 delivery 2073 82
downlink 9.789000 delivery 2058 60
downlink 9.789000 delivery 2047 60
downlink 9.789000 delivery 2036 60
downlink 9.789000 delivery 2029 82
downlink 9.789000 delivery 2029 82
downlink 9.789000 delivery 2029 82
downlink 9.789000 delivery 2029 82
downlink 9.789000 delivery 2029 82
downlink 9.789000 delivery 2029 82
downlink 9.789000 delivery 2029 82
downlink 9.789000 delivery 2029 82
downlink 9.789000 delivery 2029 82
downlink 9.789000 delivery 2029 82
downlink 9.789000 delivery 2009 60
downlink 9.789000 delivery 1998 60
downlink 9.789000 delivery 1989 60
downlink 9.789000 delivery 1972 60
uplink 9.950000 delivery 69 87
uplink 10.005000 delivery 57 66
uplink 10.016000 limbodelivery 68 1442
uplink 10.016000 delivery 68 456
uplink 10 2051 / 36050 = 5.7 % 2051 
downlink 10 8674 / 8674 = 100.0 % 2218 
downlink 10.092000 limbodelivery 2205 82
downlink 10.092000 delivery 2205 82
downlink 10.092000 delivery 2178 82
downlink 10.092000 delivery 2167 60
downlink 10.092000 delivery 2151 60
downlink 10.092000 delivery 2124 60
downlink 10.092000 delivery 2051 82
downlink 10.092000 delivery 2051 82
