Interface eth0 has index 2
uplink 7.382000 limbodelivery 63 1442
uplink 7.382000 delivery 63 613
uplink 7.411000 delivery 29 66
uplink 7.421000 limbodelivery 39 1442
uplink 7.431000 limbodelivery 49 1442
uplink 7.441000 limbodelivery 59 1442
uplink 7.451000 limbodelivery 68 1442
uplink 7.451000 delivery 68 461
uplink 7.451000 delivery 38 66
uplink 7.451000 limbodelivery 38 1442
uplink 7.461000 limbodelivery 48 1442
uplink 7.461000 delivery 48 809
uplink 7.471000 limbodelivery 49 90
uplink 7.471000 delivery 20 66
uplink 7.482000 limbodelivery 31 1442
uplink 7.491000 limbodelivery 40 1442
uplink 7.542000 limbodelivery 91 1442
uplink 7.542000 delivery 91 667
uplink 7.542000 delivery 30 66
uplink 7.542000 limbodelivery 30 1442
uplink 7.542000 limbodelivery 30 1442
uplink 7.542000 limbodelivery 30 1195
uplink 7.571000 delivery 25 66
uplink 7.582000 limbodelivery 36 1442
uplink 7.591000 limbodelivery 45 1442
uplink 7.591000 delivery 45 1233
uplink 7.601000 delivery 20 66
uplink 7.612000 limbodelivery 31 1442
uplink 7.612000 limbodelivery 31 1442
uplink 7.621000 limbodelivery 40 1442
uplink 7.632000 limbodelivery 50 1442
uplink 7.642000 limbodelivery 60 1442
uplink 7.651000 limbodelivery 69 1442
uplink 7.651000 delivery 69 663
uplink 7.651000 delivery 41 66
uplink 7.662000 limbodelivery 52 1442
uplink 7.663000 limbodelivery 53 1150
uplink 7.672000 delivery 26 66
uplink 7.681000 limbodelivery 35 1442
uplink 7.692000 limbodelivery 46 1442
uplink 7.701000 limbodelivery 55 1442
uplink 7.701000 delivery 54 236
uplink 7.701000 delivery 22 66
uplink 7.712000 limbodelivery 33 1442
uplink 7.721000 limbodelivery 42 1442
uplink 7.722000 limbodelivery 43 1442
uplink 7.732000 limbodelivery 53 1296
uplink 7.741000 delivery 28 66
uplink 7.751000 limbodelivery 38 1442
uplink 7.761000 limbodelivery 48 1442
uplink 7.771000 limbodelivery 58 1442
uplink 7.771000 limbodelivery 57 1442
uplink 7.771000 delivery 57 1267
uplink 7.771000 delivery 28 66
uplink 7.782000 limbodelivery 39 1442
uplink 7.791000 limbodelivery 48 1442
uplink 7.801000 limbodelivery 58 1010
uplink 7.801000 delivery 32 107
uplink 7.810000 delivery 28 66
uplink 7.821000 limbodelivery 39 1442
uplink 7.821000 limbodelivery 39 1442
uplink 7.832000 limbodelivery 50 1442
uplink 7.843000 limbodelivery 61 1442
uplink 7.843000 delivery 61 739
uplink 7.843000 delivery 33 66
uplink 7.851000 limbodelivery 41 1442
uplink 7.862000 limbodelivery 52 1442
uplink 7.872000 limbodelivery 62 1442
uplink 7.872000 delivery 61 282
uplink 7.872000 delivery 23 66
uplink 7.872000 limbodelivery 23 1442
uplink 7.881000 limbodelivery 32 1442
uplink 7.892000 limbodelivery 43 1442
uplink 7.902000 limbodelivery 53 1442
uplink 7.912000 limbodelivery 63 1442
uplink 7.913000 limbodelivery 64 695
uplink 7 147955 / 171371 = 86.3 % 131803 
downlink 7 2908 / 292726 = 1.0 % 2908 
uplink 7.932000 delivery 21 66
uplink 7.942000 limbodelivery 31 1442
uplink 7.951000 limbodelivery 40 1442
uplink 7.962000 limbodelivery 51 1442
uplink 7.962000 limbodelivery 51 1442
uplink 7.962000 delivery 51 596
uplink 7.972000 delivery 27 66
uplink 7.982000 limbodelivery 37 1442
uplink 7.992000 limbodelivery 47 1442
uplink 8.002000 limbodelivery 57 1412
uplink 8.002000 delivery 20 66
uplink 8.011000 limbodelivery 29 1442
uplink 8.011000 limbodelivery 29 1442
uplink 8.022000 limbodelivery 40 1442
uplink 8.031000 limbodelivery 49 1442
uplink 8.031000 delivery 49 1198
uplink 8.082000 delivery 29 66
uplink 8.091000 limbodelivery 38 1442
uplink 8.102000 limbodelivery 49 1442
uplink 8.112000 limbodelivery 59 1442
uplink 8.121000 limbodelivery 67 1442
uplink 8.121000 delivery 67 1213
uplink 8.121000 delivery 44 66
uplink 8.121000 limbodelivery 44 1442
uplink 8.131000 limbodelivery 54 1442
uplink 8.141000 limbodelivery 64 1158
uplink 8.141000 delivery 27 66
uplink 8.152000 limbodelivery 38 1442
uplink 8.161000 limbodelivery 47 1442
uplink 8.171000 limbodelivery 57 1442
uplink 8.171000 limbodelivery 57 1442
uplink 8.182000 limbodelivery 68 1442
uplink 8.182000 delivery 68 169
uplink 8.212000 delivery 28 66
uplink 8.222000 limbodelivery 38 1442
uplink 8.223000 limbodelivery 39 1442
uplink 8.232000 limbodelivery 48 1442
uplink 8.242000 limbodelivery 57 1442
uplink 8.242000 delivery 57 306
uplink 8.242000 delivery 27 66
uplink 8.251000 limbodelivery 36 1442
uplink 8.261000 limbodelivery 46 1442
uplink 8.271000 limbodelivery 56 1283
uplink 8.271000 delivery 22 66
uplink 8.271000 limbodelivery 22 1442
uplink 8.281000 limbodelivery 32 1442
uplink 8.292000 limbodelivery 43 1442
uplink 8.303000 limbodelivery 54 1442
uplink 8.303000 delivery 54 766
uplink 8.341000 delivery 27 66
uplink 8.351000 limbodelivery 37 1442
uplink 8.362000 limbodelivery 48 1442
uplink 8.371000 limbodelivery 57 1442
uplink 8.371000 limbodelivery 57 1442
uplink 8.371000 delivery 57 202
uplink 8.371000 delivery 22 66
uplink 8.381000 limbodelivery 32 1442
uplink 8.391000 limbodelivery 42 1442
uplink 8.401000 limbodelivery 52 1442
uplink 8.401000 delivery 52 158
uplink 8.401000 delivery 23 66
uplink 8.412000 limbodelivery 34 1442
uplink 8.422000 limbodelivery 43 1442
uplink 8.422000 limbodelivery 43 1442
uplink 8.432000 limbodelivery 53 1442
uplink 8.432000 delivery 53 406
uplink 8.472000 delivery 29 66
uplink 8.473000 limbodelivery 30 1442
uplink 8.481000 limbodelivery 38 1442
uplink 8.492000 limbodelivery 49 1442
uplink 8.502000 limbodelivery 58 1442
uplink 8.502000 delivery 58 507
uplink 8.513000 delivery 30 66
uplink 8.522000 limbodelivery 39 1442
uplink 8.522000 limbodelivery 39 1442
uplink 8.531000 limbodelivery 48 1442
uplink 8.531000 delivery 47 478
uplink 8.541000 delivery 24 66
uplink 8.551000 limbodelivery 34 1442
uplink 8.563000 limbodelivery 46 1442
uplink 8.572000 limbodelivery 55 1442
uplink 8.572000 limbodelivery 55 1442
uplink 8.572000 delivery 55 508
uplink 8.602000 delivery 21 66
uplink 8.612000 limbodelivery 31 1442
uplink 8.621000 limbodelivery 40 1442
uplink 8.622000 limbodelivery 41 1442
uplink 8.631000 limbodelivery 50 1442
uplink 8.631000 delivery 50 573
uplink 8.682000 delivery 69 66
uplink 8.682000 limbodelivery 69 1442
uplink 8.682000 limbodelivery 69 1442
uplink 8.682000 limbodelivery 69 1442
uplink 8.682000 delivery 68 441
uplink 8.682000 delivery 34 66
uplink 8.682000 limbodelivery 34 1442
uplink 8.691000 limbodelivery 43 1442
uplink 8.701000 limbodelivery 53 1442
uplink 8.711000 limbodelivery 63 1442
